TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	97/10/31
TIME	20:58:40
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-550, Rev. 1.00
RESOLUTION	
DELTAX	0.5
XUNITS	SEC
YUNITS	ABSORBANCE
FIRSTX	0.0000
LASTX	400.0000
NPOINTS	801
FIRSTY	0.00004
MAXY	0.49454
MINY	-0.00012
XYDATA
150.5000	0.03106
151.0000	0.03104
151.5000	0.03101
152.0000	0.03098
152.5000	0.03103
153.0000	0.03105
153.5000	0.03096
154.0000	0.03093
154.5000	0.03093
155.0000	0.0309
155.5000	0.031
156.0000	0.03106
156.5000	0.03098
157.0000	0.03085
157.5000	0.03089
158.0000	0.03084
158.5000	0.03084
159.0000	0.03087
159.5000	0.03096
160.0000	0.03103
160.5000	0.03096
161.0000	0.03105
161.5000	0.03103
162.0000	0.03104
162.5000	0.03116
163.0000	0.03111
163.5000	0.03096
164.0000	0.03084
164.5000	0.03087
165.0000	0.03095
165.5000	0.03103
166.0000	0.03103
166.5000	0.03098
167.0000	0.03098
167.5000	0.03091
168.0000	0.03089
168.5000	0.03083
169.0000	0.03082
169.5000	0.03087
170.0000	0.03079
170.5000	0.03086
171.0000	0.03101
171.5000	0.03103
172.0000	0.03093
172.5000	0.03089
173.0000	0.03089
173.5000	0.03087
174.0000	0.03096
174.5000	0.03099
175.0000	0.03092
175.5000	0.03092
176.0000	0.03095
176.5000	0.03087
177.0000	0.03091
177.5000	0.03099
178.0000	0.03098
178.5000	0.03108
179.0000	0.03107
179.5000	0.03099
180.0000	0.03099
180.5000	0.031
181.0000	0.03096
181.5000	0.03091
182.0000	0.03092
182.5000	0.031
183.0000	0.03101
183.5000	0.03091
184.0000	0.03092
184.5000	0.03094
185.0000	0.03087
185.5000	0.0309
186.0000	0.03097
186.5000	0.03086
187.0000	0.03083
187.5000	0.03089
188.0000	0.0309
188.5000	0.03089
189.0000	0.03086
189.5000	0.03099
190.0000	0.03101
190.5000	0.03094
191.0000	0.03095
191.5000	0.03089
192.0000	0.03099
192.5000	0.03096
193.0000	0.03098
193.5000	0.03097
194.0000	0.03091
194.5000	0.03094
195.0000	0.03099
195.5000	0.0309
196.0000	0.0309
196.5000	0.03088
197.0000	0.03083
197.5000	0.03089
198.0000	0.03099
198.5000	0.03102
199.0000	0.03091
199.5000	0.03091
200.0000	0.03092
200.5000	0.0309
201.0000	0.03088
201.5000	0.03095
202.0000	0.03093
202.5000	0.03097
203.0000	0.03095
203.5000	0.03097
204.0000	0.03104
204.5000	0.03099
205.0000	0.03093
205.5000	0.03085
206.0000	0.03089
206.5000	0.03101
207.0000	0.03096
207.5000	0.03097
208.0000	0.03093
208.5000	0.03089
209.0000	0.03085
209.5000	0.03091
210.0000	0.03095
210.5000	0.03091
211.0000	0.03084
211.5000	0.03084
212.0000	0.03084
212.5000	0.03094
213.0000	0.03106
213.5000	0.03095
214.0000	0.03089
214.5000	0.03086
215.0000	0.03084
215.5000	0.03089
216.0000	0.03094
216.5000	0.03103
217.0000	0.03109
217.5000	0.03102
218.0000	0.03096
218.5000	0.03096
219.0000	0.03093
219.5000	0.03093
220.0000	0.03095
220.5000	0.03096
221.0000	0.03085
221.5000	0.03077
222.0000	0.03082
222.5000	0.0309
223.0000	0.03083
223.5000	0.03082
224.0000	0.03094
224.5000	0.03091
225.0000	0.0309
225.5000	0.03091
226.0000	0.03085
226.5000	0.03081
227.0000	0.03086
227.5000	0.03094
228.0000	0.03094
228.5000	0.03097
229.0000	0.03093
229.5000	0.03086
230.0000	0.03085
230.5000	0.03081
231.0000	0.03078
231.5000	0.0309
232.0000	0.03096
232.5000	0.03097
233.0000	0.03095
233.5000	0.03087
234.0000	0.03084
234.5000	0.03085
235.0000	0.03088
235.5000	0.03096
236.0000	0.03103
236.5000	0.03098
237.0000	0.03086
237.5000	0.03084
238.0000	0.03093
238.5000	0.03081
239.0000	0.03075
239.5000	0.03084
240.0000	0.03083
240.5000	0.03081
241.0000	0.03082
241.5000	0.03084
242.0000	0.03083
242.5000	0.03081
243.0000	0.03086
243.5000	0.03091
244.0000	0.03091
244.5000	0.03087
245.0000	0.0309
245.5000	0.03093
246.0000	0.03088
246.5000	0.03082
247.0000	0.03086
247.5000	0.03086
248.0000	0.03086
248.5000	0.03097
249.0000	0.03089
249.5000	0.03085
250.0000	0.03087
250.5000	0.03083
251.0000	0.0309
251.5000	0.0309
252.0000	0.0309
252.5000	0.03081
253.0000	0.03082
253.5000	0.03083
254.0000	0.03083
254.5000	0.03085
255.0000	0.03082
255.5000	0.03084
256.0000	0.03085
256.5000	0.03077
257.0000	0.03071
257.5000	0.03079
258.0000	0.03082
258.5000	0.03085
259.0000	0.03082
259.5000	0.03073
260.0000	0.03076
260.5000	0.03085
261.0000	0.03087
261.5000	0.03097
262.0000	0.03099
262.5000	0.03097
263.0000	0.03102
263.5000	0.0309
264.0000	0.03078
264.5000	0.03074
265.0000	0.03084
265.5000	0.03098
266.0000	0.03098
266.5000	0.03086
267.0000	0.0309
267.5000	0.03094
268.0000	0.03095
268.5000	0.03089
269.0000	0.03083
269.5000	0.03095
270.0000	0.03099
270.5000	0.03089
271.0000	0.03084
271.5000	0.03083
272.0000	0.03077
272.5000	0.03076
273.0000	0.03078
273.5000	0.03077
274.0000	0.03083
274.5000	0.03091
275.0000	0.03096
275.5000	0.03099
276.0000	0.03093
276.5000	0.03085
277.0000	0.03082
277.5000	0.03083
278.0000	0.03088
278.5000	0.03081
279.0000	0.03087
279.5000	0.03087
280.0000	0.03083
280.5000	0.03091
281.0000	0.03087
281.5000	0.03083
282.0000	0.03091
282.5000	0.03087
283.0000	0.03079
283.5000	0.03075
284.0000	0.03076
284.5000	0.03084
285.0000	0.0309
285.5000	0.03086
286.0000	0.03084
286.5000	0.03083
287.0000	0.03085
287.5000	0.03078
288.0000	0.03084
288.5000	0.03106
289.0000	0.0309
289.5000	0.03069
290.0000	0.03071
290.5000	0.03081
291.0000	0.03083
291.5000	0.03082
292.0000	0.03083
292.5000	0.03083
293.0000	0.03085
293.5000	0.03081
294.0000	0.03079
294.5000	0.03073
295.0000	0.03077
295.5000	0.03084
296.0000	0.03082
296.5000	0.03088
297.0000	0.03096
297.5000	0.03093
298.0000	0.03084
298.5000	0.03077
299.0000	0.03086
299.5000	0.03094
300.0000	0.03088
300.5000	0.03078
301.0000	0.03085
301.5000	0.0309
302.0000	0.03086
302.5000	0.03083
303.0000	0.0308
303.5000	0.03079
304.0000	0.03079
304.5000	0.03083
305.0000	0.03087
305.5000	0.03081
306.0000	0.03086
306.5000	0.03085
307.0000	0.0308
307.5000	0.0308
308.0000	0.0308
308.5000	0.03072
309.0000	0.03078
309.5000	0.03093
310.0000	0.03085
310.5000	0.03071
311.0000	0.03076
311.5000	0.03074
312.0000	0.03072
312.5000	0.03079
313.0000	0.03082
313.5000	0.03087
314.0000	0.03084
314.5000	0.03085
315.0000	0.03089
315.5000	0.03091
316.0000	0.03092
316.5000	0.03087
317.0000	0.03075
317.5000	0.03073
318.0000	0.03076
318.5000	0.03081
319.0000	0.03078
319.5000	0.0307
320.0000	0.03066
320.5000	0.0307
321.0000	0.03082
321.5000	0.03085
322.0000	0.0309
322.5000	0.03086
323.0000	0.03076
323.5000	0.03079
324.0000	0.03079
324.5000	0.03081
325.0000	0.0308
325.5000	0.03081
326.0000	0.03081
326.5000	0.03083
327.0000	0.03089
327.5000	0.03085
328.0000	0.03079
328.5000	0.03085
329.0000	0.03075
329.5000	0.03079
330.0000	0.03079
330.5000	0.03067
331.0000	0.03069
331.5000	0.03071
332.0000	0.03078
332.5000	0.03075
333.0000	0.03061
333.5000	0.03072
334.0000	0.03085
334.5000	0.03079
335.0000	0.03089
335.5000	0.03087
336.0000	0.03083
336.5000	0.03087
337.0000	0.03082
337.5000	0.03079
338.0000	0.03074
338.5000	0.03078
339.0000	0.03077
339.5000	0.03071
340.0000	0.0308
340.5000	0.03082
341.0000	0.03073
341.5000	0.0307
342.0000	0.03072
342.5000	0.03071
343.0000	0.03077
343.5000	0.03084
344.0000	0.03079
344.5000	0.03072
345.0000	0.03077
345.5000	0.03082
346.0000	0.03082
346.5000	0.0308
347.0000	0.03077
347.5000	0.03071
348.0000	0.03073
348.5000	0.03079
349.0000	0.03081
349.5000	0.03083
350.0000	0.03079
350.5000	0.03075
351.0000	0.03069
351.5000	0.03073
352.0000	0.03068
352.5000	0.0307
353.0000	0.03071
353.5000	0.03068
354.0000	0.03067
354.5000	0.03062
355.0000	0.03061
355.5000	0.03069
356.0000	0.03073
356.5000	0.0307
357.0000	0.03068
357.5000	0.03079
358.0000	0.03078
358.5000	0.03078
359.0000	0.03083
359.5000	0.03081
360.0000	0.03084
360.5000	0.03088
361.0000	0.03087
361.5000	0.03081
362.0000	0.0307
362.5000	0.0307
363.0000	0.03077
363.5000	0.03079
364.0000	0.03081
364.5000	0.03078
365.0000	0.03067
365.5000	0.03078
366.0000	0.03092
366.5000	0.03089
367.0000	0.03088
367.5000	0.03078
368.0000	0.03082
368.5000	0.03087
369.0000	0.03081
369.5000	0.03076
370.0000	0.03072
370.5000	0.03069
371.0000	0.03068
371.5000	0.0307
372.0000	0.03078
372.5000	0.03082
373.0000	0.0307
373.5000	0.03073
374.0000	0.03083
374.5000	0.0308
375.0000	0.03078
375.5000	0.03082
376.0000	0.03085
376.5000	0.03078
377.0000	0.03078
377.5000	0.03078
378.0000	0.03075
378.5000	0.03082
379.0000	0.0308
379.5000	0.03064
380.0000	0.03065
380.5000	0.0308
381.0000	0.03081
381.5000	0.03073
382.0000	0.03069
382.5000	0.03074
383.0000	0.03074
383.5000	0.03074
384.0000	0.03073
384.5000	0.03078
385.0000	0.03065
385.5000	0.03061
386.0000	0.0308
386.5000	0.03078
387.0000	0.03082
387.5000	0.03086
388.0000	0.0307
388.5000	0.03065
389.0000	0.03068
389.5000	0.0307
390.0000	0.03079
390.5000	0.03098
391.0000	0.03101
391.5000	0.0308
392.0000	0.03062
392.5000	0.03063
393.0000	0.03068
393.5000	0.03077
394.0000	0.03082
394.5000	0.0308
395.0000	0.0307
395.5000	0.03076
396.0000	0.03081
396.5000	0.03088
397.0000	0.03088
397.5000	0.0307
398.0000	0.03062
398.5000	0.03074
399.0000	0.03077
399.5000	0.03067
400.0000	0.03073
