TITLE	
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	97/10/31
TIME	22:23:47
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-550, Rev. 1.00
RESOLUTION	
DELTAX	0.5
XUNITS	SEC
YUNITS	ABSORBANCE
FIRSTX	0.0000
LASTX	400.0000
NPOINTS	801
FIRSTY	-0.00008
MAXY	0.62517
MINY	-0.00029
XYDATA
147.5000	0.09066
148.0000	0.09066
148.5000	0.09058
149.0000	0.09063
149.5000	0.09067
150.0000	0.09062
150.5000	0.09064
151.0000	0.09071
151.5000	0.09071
152.0000	0.09075
152.5000	0.09071
153.0000	0.0906
153.5000	0.09063
154.0000	0.09067
154.5000	0.0908
155.0000	0.09072
155.5000	0.09062
156.0000	0.09055
156.5000	0.09056
157.0000	0.09074
157.5000	0.0909
158.0000	0.09088
158.5000	0.09061
159.0000	0.09052
159.5000	0.0906
160.0000	0.09069
160.5000	0.09082
161.0000	0.0907
161.5000	0.09066
162.0000	0.09064
162.5000	0.09056
163.0000	0.09055
163.5000	0.09064
164.0000	0.09059
164.5000	0.09055
165.0000	0.09062
165.5000	0.09069
166.0000	0.0906
166.5000	0.09064
167.0000	0.09069
167.5000	0.09058
168.0000	0.09065
168.5000	0.09062
169.0000	0.09066
169.5000	0.09063
170.0000	0.09054
170.5000	0.0906
171.0000	0.09065
171.5000	0.09065
172.0000	0.09072
172.5000	0.09057
173.0000	0.0906
173.5000	0.09073
174.0000	0.09069
174.5000	0.09059
175.0000	0.0906
175.5000	0.09066
176.0000	0.0906
176.5000	0.09065
177.0000	0.0908
177.5000	0.09068
178.0000	0.09056
178.5000	0.09059
179.0000	0.09065
179.5000	0.09069
180.0000	0.09059
180.5000	0.09061
181.0000	0.09062
181.5000	0.09043
182.0000	0.09055
182.5000	0.09066
183.0000	0.09064
183.5000	0.09069
184.0000	0.0907
184.5000	0.09069
185.0000	0.09068
185.5000	0.09063
186.0000	0.09057
186.5000	0.09059
187.0000	0.0906
187.5000	0.09064
188.0000	0.09062
188.5000	0.09057
189.0000	0.09058
189.5000	0.09059
190.0000	0.0907
190.5000	0.09068
191.0000	0.09057
191.5000	0.09047
192.0000	0.09047
192.5000	0.09056
193.0000	0.09055
193.5000	0.09064
194.0000	0.09082
194.5000	0.09071
195.0000	0.09054
195.5000	0.09052
196.0000	0.09052
196.5000	0.09048
197.0000	0.09051
197.5000	0.09063
198.0000	0.09068
198.5000	0.09057
199.0000	0.09058
199.5000	0.09073
200.0000	0.09061
200.5000	0.09042
201.0000	0.09046
201.5000	0.09057
202.0000	0.09059
202.5000	0.09054
203.0000	0.09052
203.5000	0.09053
204.0000	0.09058
204.5000	0.09063
205.0000	0.09061
205.5000	0.09056
206.0000	0.09058
206.5000	0.09063
207.0000	0.09063
207.5000	0.09055
208.0000	0.09047
208.5000	0.09048
209.0000	0.09055
209.5000	0.0906
210.0000	0.09059
210.5000	0.09057
211.0000	0.09058
211.5000	0.09053
212.0000	0.09058
212.5000	0.09061
213.0000	0.09061
213.5000	0.09059
214.0000	0.09065
214.5000	0.09073
215.0000	0.09062
215.5000	0.09054
216.0000	0.0905
216.5000	0.09052
217.0000	0.09057
217.5000	0.09055
218.0000	0.0905
218.5000	0.09053
219.0000	0.09049
219.5000	0.09048
220.0000	0.09044
220.5000	0.09046
221.0000	0.09059
221.5000	0.09052
222.0000	0.0905
222.5000	0.09053
223.0000	0.09055
223.5000	0.09053
224.0000	0.09049
224.5000	0.09045
225.0000	0.09057
225.5000	0.09061
226.0000	0.09046
226.5000	0.0904
227.0000	0.09044
227.5000	0.09055
228.0000	0.09058
228.5000	0.09062
229.0000	0.09059
229.5000	0.09058
230.0000	0.09048
230.5000	0.09044
231.0000	0.09046
231.5000	0.09053
232.0000	0.09059
232.5000	0.09057
233.0000	0.09055
233.5000	0.09055
234.0000	0.0905
234.5000	0.09041
235.0000	0.09042
235.5000	0.09056
236.0000	0.09063
236.5000	0.09057
237.0000	0.09047
237.5000	0.0905
238.0000	0.0905
238.5000	0.09055
239.0000	0.09049
239.5000	0.09043
240.0000	0.09054
240.5000	0.09059
241.0000	0.09058
241.5000	0.09053
242.0000	0.09055
242.5000	0.09054
243.0000	0.09057
243.5000	0.09055
244.0000	0.09051
244.5000	0.09049
245.0000	0.09055
245.5000	0.09051
246.0000	0.09045
246.5000	0.09051
247.0000	0.09045
247.5000	0.09049
248.0000	0.09055
248.5000	0.09049
249.0000	0.09052
249.5000	0.09048
250.0000	0.09044
250.5000	0.09053
251.0000	0.09059
251.5000	0.09049
252.0000	0.09046
252.5000	0.09045
253.0000	0.09055
253.5000	0.09053
254.0000	0.09036
254.5000	0.09039
255.0000	0.09047
255.5000	0.09054
256.0000	0.09049
256.5000	0.09039
257.0000	0.09049
257.5000	0.0905
258.0000	0.09046
258.5000	0.09042
259.0000	0.09043
259.5000	0.09056
260.0000	0.0906
260.5000	0.09071
261.0000	0.09069
261.5000	0.09051
262.0000	0.09043
262.5000	0.09043
263.0000	0.09047
263.5000	0.09039
264.0000	0.09039
264.5000	0.09034
265.0000	0.09031
265.5000	0.0905
266.0000	0.09036
266.5000	0.09017
267.0000	0.09029
267.5000	0.09047
268.0000	0.09045
268.5000	0.09042
269.0000	0.09042
269.5000	0.09056
270.0000	0.09055
270.5000	0.09036
271.0000	0.09034
271.5000	0.09038
272.0000	0.09038
272.5000	0.09047
273.0000	0.09045
273.5000	0.0904
274.0000	0.09041
274.5000	0.09039
275.0000	0.09045
275.5000	0.09039
276.0000	0.09025
276.5000	0.09029
277.0000	0.09047
277.5000	0.09047
278.0000	0.09045
278.5000	0.09044
279.0000	0.09042
279.5000	0.09035
280.0000	0.09027
280.5000	0.09037
281.0000	0.09038
281.5000	0.09039
282.0000	0.09039
282.5000	0.09039
283.0000	0.0904
283.5000	0.09041
284.0000	0.0904
284.5000	0.09033
285.0000	0.09036
285.5000	0.09039
286.0000	0.09039
286.5000	0.09037
287.0000	0.09029
287.5000	0.09029
288.0000	0.09038
288.5000	0.09043
289.0000	0.0904
289.5000	0.09035
290.0000	0.09035
290.5000	0.09032
291.0000	0.09031
291.5000	0.09036
292.0000	0.09044
292.5000	0.09043
293.0000	0.09034
293.5000	0.09025
294.0000	0.09041
294.5000	0.09051
295.0000	0.09031
295.5000	0.0902
296.0000	0.09026
296.5000	0.09023
297.0000	0.09018
297.5000	0.09027
298.0000	0.09031
298.5000	0.09023
299.0000	0.09026
299.5000	0.09029
300.0000	0.09023
300.5000	0.09022
301.0000	0.09038
301.5000	0.09051
302.0000	0.09044
302.5000	0.09033
303.0000	0.09029
303.5000	0.09035
304.0000	0.09044
304.5000	0.09043
305.0000	0.09035
305.5000	0.09022
306.0000	0.09032
306.5000	0.09041
307.0000	0.09032
307.5000	0.09034
308.0000	0.09026
308.5000	0.09028
309.0000	0.09034
309.5000	0.09036
310.0000	0.09031
310.5000	0.09029
311.0000	0.09034
311.5000	0.09039
312.0000	0.09038
312.5000	0.09031
313.0000	0.09033
313.5000	0.09033
314.0000	0.09034
314.5000	0.09036
315.0000	0.09034
315.5000	0.09036
316.0000	0.09026
316.5000	0.09014
317.0000	0.09021
317.5000	0.09025
318.0000	0.09021
318.5000	0.09021
319.0000	0.09027
319.5000	0.09024
320.0000	0.0902
320.5000	0.09032
321.0000	0.09038
321.5000	0.09043
322.0000	0.09046
322.5000	0.09039
323.0000	0.09036
323.5000	0.09024
324.0000	0.09026
324.5000	0.09033
325.0000	0.09026
325.5000	0.09026
326.0000	0.09023
326.5000	0.0903
327.0000	0.09036
327.5000	0.09031
328.0000	0.09028
328.5000	0.09033
329.0000	0.09043
329.5000	0.09043
330.0000	0.09033
330.5000	0.09026
331.0000	0.0902
331.5000	0.09027
332.0000	0.09022
332.5000	0.09017
333.0000	0.0902
333.5000	0.09024
334.0000	0.09018
334.5000	0.09018
335.0000	0.09018
335.5000	0.09025
336.0000	0.09031
336.5000	0.09027
337.0000	0.09024
337.5000	0.09023
338.0000	0.09021
338.5000	0.09022
339.0000	0.09029
339.5000	0.09025
340.0000	0.09022
340.5000	0.09024
341.0000	0.09021
341.5000	0.09018
342.0000	0.09024
342.5000	0.09037
343.0000	0.09036
343.5000	0.0903
344.0000	0.09024
344.5000	0.09023
345.0000	0.09027
345.5000	0.09026
346.0000	0.09024
346.5000	0.0902
347.0000	0.09018
347.5000	0.09012
348.0000	0.09016
348.5000	0.09018
349.0000	0.09018
349.5000	0.09013
350.0000	0.09011
350.5000	0.09018
351.0000	0.09021
351.5000	0.09029
352.0000	0.09028
352.5000	0.09025
353.0000	0.0903
353.5000	0.09034
354.0000	0.0903
354.5000	0.09025
355.0000	0.09025
355.5000	0.09029
356.0000	0.09017
356.5000	0.09021
357.0000	0.09037
357.5000	0.09023
358.0000	0.09014
358.5000	0.09016
359.0000	0.09017
359.5000	0.09025
360.0000	0.0902
360.5000	0.09017
361.0000	0.09016
361.5000	0.09012
362.0000	0.0902
362.5000	0.09034
363.0000	0.09021
363.5000	0.09019
364.0000	0.09031
364.5000	0.09029
365.0000	0.09029
365.5000	0.09024
366.0000	0.09015
366.5000	0.09017
367.0000	0.0902
367.5000	0.0902
368.0000	0.09016
368.5000	0.09019
369.0000	0.09015
369.5000	0.09021
370.0000	0.09026
370.5000	0.09027
371.0000	0.0903
371.5000	0.09026
372.0000	0.09019
372.5000	0.09019
373.0000	0.09022
373.5000	0.09026
374.0000	0.09022
374.5000	0.09021
375.0000	0.09021
375.5000	0.09027
376.0000	0.09021
376.5000	0.09007
377.0000	0.09009
377.5000	0.09018
378.0000	0.09016
378.5000	0.08998
379.0000	0.09011
379.5000	0.09025
380.0000	0.09014
380.5000	0.09012
381.0000	0.0901
381.5000	0.09016
382.0000	0.09025
382.5000	0.09026
383.0000	0.09012
383.5000	0.09011
384.0000	0.09012
384.5000	0.09007
385.0000	0.09016
385.5000	0.09012
386.0000	0.09009
386.5000	0.09017
387.0000	0.09026
387.5000	0.09025
388.0000	0.09027
388.5000	0.0902
389.0000	0.09015
389.5000	0.09019
390.0000	0.09013
390.5000	0.09013
391.0000	0.09011
391.5000	0.09013
392.0000	0.09015
392.5000	0.09006
393.0000	0.09013
393.5000	0.09019
394.0000	0.09009
394.5000	0.09008
395.0000	0.09014
395.5000	0.09015
396.0000	0.09009
396.5000	0.09015
397.0000	0.09017
397.5000	0.09009
398.0000	0.09003
398.5000	0.08999
399.0000	0.08999
399.5000	0.09001
400.0000	0.09011
